page_name,Link,Record Count
Ballzy Eesti,https://www.facebook.com/ads/library/?id=2822575331434696,13
ABOUT YOU,https://www.facebook.com/ads/library/?id=1611910953776762,13
Ballzy Eesti,https://www.facebook.com/ads/library/?id=1479142780687974,13
Ballzy Eesti,https://www.facebook.com/ads/library/?id=2212545132914558,12
Weekend.ee,https://www.facebook.com/ads/library/?id=28944084425191810,12
Sportland Latvija,https://www.facebook.com/ads/library/?id=1427160919221849,12
Ballzy Latvija,https://www.facebook.com/ads/library/?id=1597960745283906,12
Weekend.ee,https://www.facebook.com/ads/library/?id=972192742575839,12
Ballzy Lietuva,https://www.facebook.com/ads/library/?id=1303802141617379,12
Sportland Latvija,https://www.facebook.com/ads/library/?id=1357716622967980,12
Boozt.com,https://www.facebook.com/ads/library/?id=2282104545934430,12
Weekend.ee,https://www.facebook.com/ads/library/?id=1531486218992365,12
Weekend.ee,https://www.facebook.com/ads/library/?id=1078359151215373,12
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1932403330809500,12
Weekend.ee,https://www.facebook.com/ads/library/?id=1687737845643219,12
Sportland Eesti,https://www.facebook.com/ads/library/?id=1387526466559771,12
Weekend.ee,https://www.facebook.com/ads/library/?id=1040739405595541,12
Weekend.ee,https://www.facebook.com/ads/library/?id=1630253341992050,12
Ballzy Basketball,https://www.facebook.com/ads/library/?id=1062649889502436,12
Sportland Eesti,https://www.facebook.com/ads/library/?id=1639442687144524,12
Weekend.ee,https://www.facebook.com/ads/library/?id=1036663082289162,12
Weekend.ee,https://www.facebook.com/ads/library/?id=1031686796259518,12
Sportland Eesti,https://www.facebook.com/ads/library/?id=1029461893353914,12
Weekend.ee,https://www.facebook.com/ads/library/?id=1042816375157679,12
Sportland Latvija,https://www.facebook.com/ads/library/?id=1049376434297227,12
Boozt.com,https://www.facebook.com/ads/library/?id=1578211207203304,12
Sportland Lietuva,https://www.facebook.com/ads/library/?id=37105395492437140,12
Sportland Latvija,https://www.facebook.com/ads/library/?id=1537043211135970,12
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1714301819647874,12
Weekend.ee,https://www.facebook.com/ads/library/?id=1687089979058852,12
Weekend.lv,https://www.facebook.com/ads/library/?id=1525513515988895,12
Ballzy Eesti,https://www.facebook.com/ads/library/?id=1368171085451560,12
Boozt.com,https://www.facebook.com/ads/library/?id=2267351004103088,12
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=2397279377772082,12
Weekend.ee,https://www.facebook.com/ads/library/?id=1043210068597493,12
Boozt.com,https://www.facebook.com/ads/library/?id=2262298284545361,11
Ballzy Lietuva,https://www.facebook.com/ads/library/?id=1373706444150296,11
SNYKS,https://www.facebook.com/ads/library/?id=1053465390370402,11
Ballzy Latvija,https://www.facebook.com/ads/library/?id=1601847391485653,11
Sportland Latvija,https://www.facebook.com/ads/library/?id=1011171504853414,9
Sportland Latvija,https://www.facebook.com/ads/library/?id=2097618014158378,9
SNYKS,https://www.facebook.com/ads/library/?id=1338669607846024,9
Ballzy Latvija,https://www.facebook.com/ads/library/?id=1761015315248083,9
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1361451692850170,9
Sportland Latvija,https://www.facebook.com/ads/library/?id=4413019008964349,9
Sportland Latvija,https://www.facebook.com/ads/library/?id=1629790941906226,9
Sportland Latvija,https://www.facebook.com/ads/library/?id=1767072154481290,9
Weekend.ee,https://www.facebook.com/ads/library/?id=2004892393529484,9
Ballzy Eesti,https://www.facebook.com/ads/library/?id=2458885104588095,9
Boozt.com,https://www.facebook.com/ads/library/?id=28330504256567652,9
Ballzy Suomi,https://www.facebook.com/ads/library/?id=1517702289636350,9
Weekend.ee,https://www.facebook.com/ads/library/?id=1075965965208126,8
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=2123202291570833,8
Weekend.ee,https://www.facebook.com/ads/library/?id=1350697176714355,8
Weekend.lv,https://www.facebook.com/ads/library/?id=2634389620297281,8
Sportland Latvija,https://www.facebook.com/ads/library/?id=1737622220701217,8
Weekend.ee,https://www.facebook.com/ads/library/?id=2676569956078245,8
Weekend.lv,https://www.facebook.com/ads/library/?id=1725440161991991,8
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1003189135656395,8
Sportland Eesti,https://www.facebook.com/ads/library/?id=832716939772691,8
Weekend.ee,https://www.facebook.com/ads/library/?id=1026993720078979,8
Weekend.ee,https://www.facebook.com/ads/library/?id=3732211226935596,8
Boozt.com,https://www.facebook.com/ads/library/?id=1026519340120338,8
Sportland Eesti,https://www.facebook.com/ads/library/?id=1062412842899802,8
Ballzy Latvija,https://www.facebook.com/ads/library/?id=1379314377597701,7
Boozt.com,https://www.facebook.com/ads/library/?id=1450129963833225,7
Ballzy Suomi,https://www.facebook.com/ads/library/?id=1500006935214697,7
SNYKS,https://www.facebook.com/ads/library/?id=1015137187793992,7
Ballzy Lietuva,https://www.facebook.com/ads/library/?id=910198724917351,7
Ballzy Suomi,https://www.facebook.com/ads/library/?id=1558820429368257,7
Weekend.lv,https://www.facebook.com/ads/library/?id=2996394607407103,6
Weekend.ee,https://www.facebook.com/ads/library/?id=2843366136056472,6
Weekend.lv,https://www.facebook.com/ads/library/?id=1773337943703877,6
Weekend.lt,https://www.facebook.com/ads/library/?id=1561172302066577,6
BSTN Store,https://www.facebook.com/ads/library/?id=4411576835762563,6
Sportland Eesti,https://www.facebook.com/ads/library/?id=1049528937465008,6
Sportland Eesti,https://www.facebook.com/ads/library/?id=1281363087137178,6
Ballzy Suomi,https://www.facebook.com/ads/library/?id=1103419202035603,6
Weekend.lt,https://www.facebook.com/ads/library/?id=1694905318427242,6
Weekend.ee,https://www.facebook.com/ads/library/?id=1062576736448515,6
Weekend.ee,https://www.facebook.com/ads/library/?id=2266195260849052,6
Weekend.lv,https://www.facebook.com/ads/library/?id=1565868288408733,6
Weekend.ee,https://www.facebook.com/ads/library/?id=1588474295954639,6
Sportland Latvija,https://www.facebook.com/ads/library/?id=1047736461043538,5
Sportland Latvija,https://www.facebook.com/ads/library/?id=1688554772360294,5
Weekend.lt,https://www.facebook.com/ads/library/?id=1708779696826181,5
Weekend.lt,https://www.facebook.com/ads/library/?id=1024377333643796,5
Sportland Latvija,https://www.facebook.com/ads/library/?id=1040491041853996,5
Weekend.lv,https://www.facebook.com/ads/library/?id=1549991493471275,5
Boozt.com,https://www.facebook.com/ads/library/?id=1623063179532352,4
Weekend.lt,https://www.facebook.com/ads/library/?id=1034330928981712,4
Weekend.lt,https://www.facebook.com/ads/library/?id=2506425599871840,4
Sportland Latvija,https://www.facebook.com/ads/library/?id=1531507844571467,4
Sportland Eesti,https://www.facebook.com/ads/library/?id=1022383913645570,4
Boozt.com,https://www.facebook.com/ads/library/?id=1339739701647794,4
BSTN Store,https://www.facebook.com/ads/library/?id=1624025333064470,3
Sportland Latvija,https://www.facebook.com/ads/library/?id=2611306752654105,3
BSTN Store,https://www.facebook.com/ads/library/?id=1471375301701733,3
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1045543124591258,3
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1689352372301320,3
Boozt.com,https://www.facebook.com/ads/library/?id=2247788046021769,3
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1328504249397155,3
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1823511431955986,3
Sportland Latvija,https://www.facebook.com/ads/library/?id=823937854018509,3
Sportland Latvija,https://www.facebook.com/ads/library/?id=1071159192105523,3
Sportland Latvija,https://www.facebook.com/ads/library/?id=1697978644656260,3
SNYKS,https://www.facebook.com/ads/library/?id=1585926006228758,2
Boozt.com,https://www.facebook.com/ads/library/?id=1347246563649398,2
ABOUT YOU,https://www.facebook.com/ads/library/?id=1477944001034013,1
Boozt.com,https://www.facebook.com/ads/library/?id=1694939188402469,1
